Title	First Author First Name	First Author Surname	Corresponding Author First Name	Corresponding Author Surname	Corresponding Author Order	Publication Name	Alternate Name	Abstract	Url	Author Address	Year	DOI	Reference Type	PDF Relative Path	Keywords
Influenza vaccination in patients with end-stage renal disease: systematic review and assessment of quality of evidence related to vaccine efficacy, effectiveness, and safety		Remschmidt, C., Wichmann, O. and Harder, T.				bmc medicine	bmc medicine	BackgroundVaccination against influenza is recommended in patients with end-stage renal disease (ESRD). However, so far, no systematic review has summarized the available evidence on the effectiveness and safety of influenza vaccination in this patient group.MethodsWe conducted a systematic review and meta-analysis and assessed the quality of evidence using the GRADE methodology. We searched MEDLINE, EMBASE, Cochrane Library databases, ClinicalTrials.gov, and reference lists for studies on efficacy, effectiveness, and/or safety of seasonal influenza vaccination in patients with ESRD receiving dialysis. All reported clinical outcomes were considered, including all-cause mortality, cardiac death, infectious death, all-cause hospitalization, hospitalization due to influenza or pneumonia, hospitalization due to bacteremia, viremia, or septicemia, hospitalization due to respiratory infection, ICU admission, and influenza-like illness.ResultsFive observational studies and no randomized-controlled trial were identified. In four studies, risk of bias was high regarding all reported outcomes. Strong residual confounding was likely to be present in one study reporting on three outcomes, as indicated by significant protective effects of vaccination outside influenza seasons. Therefore, the statistically significant protective effects on all-cause mortality (vaccine effectiveness (VE), 32%; 95% CI, 24¿39%), cardiac death (VE, 16%; 95% CI, 1¿29%), hospitalization due to influenza or pneumonia (VE, 14%; 95% CI, 7¿20%), ICU admission (VE, 81%; 95% CI, 63¿86%), and influenza-like illness (VE, 12%; 95% CI, 10¿14%) have to be taken with caution. According to GRADE, the quality of the body of evidence was considered very low for all outcomes. No study reported on laboratory-confirmed influenza virus infections or on safety endpoints.ConclusionsEvidence on the protective effects of influenza vaccination in patients with ESRD is limited and of very low quality. Since VE estimates in the available literature are prone to unmeasured confounding, studies using randomization or quasi-experimental designs are needed to determine the extent by which vaccination prevents influenza and related clinical outcomes in this at-risk population. However, given the high rates of health-endangering events in these patients, even a low VE can be considered as sufficient to recommend annual influenza vaccination.			2014				3199
A systematic review of studies using pedometers as an intervention for musculoskeletal diseases		Mansi, S., Milosavljevic, S., Baxter, G. D., Tumilty, S. and Hendrick, P.				bmc musculoskeletal disorders	bmc musculoskeletal disorders	"BACKGROUND: Physical activity (PA) plays an important role in the prevention and management of a number of chronic conditions. AIM: to investigate the evidence for effectiveness of pedometer-driven walking programs to promote physical activity among patients with musculoskeletal disorders (MSDs). METHOD: A comprehensive systematic review was performed using 11 electronic databases up to 20 February 2014. Keywords and MeSH terms included ""musculoskeletal disorders"", ""walking"", and ""pedometer"". Randomized controlled trials, published in English, that examined the effects of a pedometer-based walking intervention to increase physical activity levels and improve physical function and pain in patients with musculoskeletal disorders were included. RESULT: Of the 1996 articles retrieved, seven studies ranging in date of publication from 1998 to 2013 met the inclusion criteria, allowing data extraction on 484 participants with an age range of 40 to 82 years. Interventions lasted from 4 weeks to 12 months and the results across studies showed significant increases in step count (p < 0.05) following the intervention. Across these studies, there was a mean increase in PA of 1950 steps per day relative to baseline. Four studies reported improved scores for pain and/or physical function at the intervention completion point relative to controls. CONCLUSION: This study provides strong evidence for the effectiveness of pedometer walking interventions in increasing PA levels for patients with MSDs. Our findings suggest that a combination of interventions is likely to be the most effective strategy to maximize health benefits in the short term. Further research should include larger sample sizes, and longer intervention durations are required to support the role of pedometer walking interventions as a long term intervention for management of musculoskeletal disorders."			2014				3024
Chemotherapy or targeted therapy as second-line treatment of advanced gastric cancer. A systematic review and meta-analysis of published studies		Iacovelli, R., Pietrantonio, F., Farcomeni, A., Maggi, C., Palazzo, A., Ricchini, F., de Braud, F. and Di Bartolomeo, M.				plos one	plos one	Chemotherapy is a cornerstone in treatments of gastric cancer, but despite its benefit, less than 60% of patients receive salvage therapy in clinical practice. We performed a systematic review and meta-analysis based on trial data on the role of second-line treatment of advanced gastric cancer. MEDLINE/PubMed and Cochrane Library were searched for randomized phase III trials that compared active therapy to best supportive care in advanced gastric cancer. Data extraction was conducted according to the PRISMA statement. Summary HR for OS was calculated using a hierarchical Bayesian model and subgroup analysis was performed based on baseline Eastern Cooperative Oncology Group Performance Status (ECOG) performance status (0 vs. 1 or more). A total of 1,407 patients were evaluable for efficacy, 908 were treated in the experimental arms, with chemotherapy (231 pts) or with targeted therapies (677 pts). The risk of death was decreased by 18% (HR?=?0.82; 95% CI, 0.79-0.85; posterior probability HR?1: <0.00001) with active therapies. Chemotherapy and ramucirumab were able to decrease this risk by 27% and 22%, respectively. No differences were found between chemotherapy and ramucirumab. In patients with ECOG?=?0 a greater benefit was found for chemotherapy with a reduction of the risk of death by 43% and no benefits were found for ramucirumab or everolimus. In patients with ECOG?=?1 or more a significant reduction of the risk of death by 32% was reported in patients treated with ramucirumab, even if no significant difference was reported between chemotherapy and ramucirumab. This analysis reports that active and available therapies are able to prolong survival in patients with advanced gastric cancer with a different outcome based on initial patient's performance status. New trials based on a better patient stratification are awaited.			2014				3167
Systematic review of the efficacy of cognitive-behavior therapy related treatments for victims of natural disasters: a worldwide problem		Lopes, A. P., Macedo, T. F., Coutinho, E. S., Figueira, I. and Ventura, P. R.				plos one	plos one	Natural disasters can have devastating consequences. Each year, about 225 million people are victims of natural disasters worldwide, and up to 13,5 million of these people can develop post-traumatic stress disorder (PTSD) in the first or second year following the disaster. Cognitive-behavior therapy (CBT) is the first-choice treatment for this disorder. In order to evaluate the efficacy of psychotherapeutic treatment based on cognitive-behavior therapy for people who developed post traumatic stress disorder after natural disasters we conducted a systematic search of published studies. We used the terms reported below in the electronic databases ISI Web of Science, PsycINFO, PubMed, PILOTS and Scopus with no restrictions of language or publication date. Articles that described randomized controlled, non-randomized controlled and non controlled studies on the efficacy of cognitive-behavior therapy for individuals diagnosed with post-traumatic stress disorder after exposure to a natural disaster were eligible for inclusion. The studies were required to use a standardized measure of effectiveness before and after the intervention and have a group of patients who had used cognitive-behavior therapy as the only intervention. Our search identified 820 studies, and 11 were selected for this review. These 11 studies involved 742 subjects, 10 related to earthquakes and 1 to a hurricane. The cognitive-behavior therapy techniques used were various: 7 studies used exposure therapy, 2 studies used problem solving, and the only 2 studies with adolescents used techniques including reconstructions and reprocessing of the traumatic experience. As limitations, the search involved only five electronic databases, no experts in the field were consulted, and the heterogeneity of the findings made it impossible to perform a meta-analysis. The results suggest the efficacy of cognitive-behavior therapy, particularly exposure techniques, for the treatment of post-traumatic stress disorder after earthquakes. However, further studies with stronger methodologies, i.e. randomized-control trials and non-randomized controlled trials, are needed.			2014				3148
Systematic review of the risk of adverse outcomes associated with vascular endothelial growth factor inhibitors for the treatment of cancer		Faruque, L. I., Lin, M., Battistella, M., Wiebe, N., Reiman, T., Hemmelgarn, B., Thomas, C. and Tonelli, M.				plos one	plos one	BACKGROUND: Anti-angiogenic therapy targeted at vascular endothelial growth factor (VEGF) is now used to treat several types of cancer. We did a systematic review of randomized controlled trials (RCTs) to summarize the adverse effects of vascular endothelial growth factor inhibitors (VEGFi), focusing on those with vascular pathogenesis. METHODS AND FINDINGS: We searched MEDLINE, EMBASE and Cochrane Library until April 19, 2012 to identify parallel RCTs comparing a VEGFi with a control among adults with any cancer. We pooled the risk of mortality, vascular events (myocardial infarction, stroke, heart failure, and thromboembolism), hypertension and new proteinuria using random-effects models and calculated unadjusted relative risk (RR). We also did meta-regression and assessed publication bias. We retrieved 83 comparisons from 72 studies (n?=?38,078) on 11 different VEGFi from 7901 identified citations. The risk of mortality was significantly lower among VEGFi recipients than controls (pooled RR 0.96, 95% confidence interval [CI] 0.94 to 0.98, I2?=?0%, tau2?=?0; risk difference 2%). Compared to controls, VEGFi recipients had significantly higher risk of myocardial infarction (MI) (RR 3.54, 95% CI 1.61 to 7.80, I2?=?0%, tau2?=?0), arterial thrombotic events (RR 1.80, 95% CI 1.24 to 2.59, I2?=?0%, tau2?=?0); hypertension (RR 3.46, 95% CI 2.89 to 4.15, I2?=?58%, tau2?=?0.16), and new proteinuria (RR 2.51, 95% CI 1.60 to 3.94, I2?=?87%, tau2?=?0.65). The absolute risk difference was 0.8% for MI, 1% for arterial thrombotic events, 15% for hypertension and 12% for new proteinuria. Meta-regression did not suggest any statistically significant modifiers of the association between VEGFi treatment and any of the vascular events. Limitations include heterogeneity across the trials. CONCLUSIONS: VEGFi increases the risk of MI, hypertension, arterial thromboembolism and proteinuria. The absolute magnitude of the excess risk appears clinically relevant, as the number needed to harm ranges from 7 to 125. These adverse events must be weighed against the lower mortality associated with VEGFi treatment.			2014				3174
Systematic Review and Meta-Analysis of Association of Smokeless Tobacco and of Betel Quid without Tobacco with Incidence of Oral Cancer in South Asia and the Pacific		Gupta, B. and Johnson, N. W.				plos one	plos one	AIM: This systematic review and meta-analysis aimed to critically appraised data from comparable studies leading to quantitative assessment of any independent association between use of oral smokeless tobacco in any form, of betel quid without tobacco and of areca nut with incidence of oral cancer in South Asia and the Pacific. METHODS: Studies (case control and/or cohort) were identified by searching Pub Med, CINAHL and Cochrane databases through June 2013 using the keywords oral cancer: chewing tobacco; smokeless tobacco; betel quid; betel quid without tobacco; areca nut; Asia, the Pacific and the reference lists of retrieved articles. A random effects model was used to compute adjusted summary ORRE for the main effect of these habits along with their corresponding 95% confidence intervals. To quantify the impact of between-study heterogeneity on adjusted main-effect summary ORRE, Higgins' H and I2 statistics along with their 95% uncertainty intervals were used. Funnel plots and Egger's test were used to evaluate publication bias. RESULTS: Meta-analysis of fifteen case-control studies (4,553 cases; 8,632 controls) and four cohort studies (15,342) which met our inclusion criteria showed that chewing tobacco is significantly and independently associated with an increased risk of squamous-cell carcinoma of the oral cavity (adjusted main-effect summary for case- control studies ORRE?=?7.46; 95% CI?=?5.86-9.50, P<0.001), (adjusted main-effect summary for cohort studies RR?=?5.48; 95% CI?=?2.56-11.71, P<0.001). Furthermore, meta-analysis of fifteen case control studies (4,648 cases; 7,847 controls) has shown betel quid without tobacco to have an independent positive association with oral cancer, with OR?=?2.82 (95% CI?=?2.35-3.40, P<0.001). This is presumably due to the carcinogenicity of areca nut. There was no significant publication bias. CONCLUSION: There is convincing evidence that smokeless (aka chewing) tobacco, often used as a component of betel quid, and betel quid without tobacco, are both strong and independent risk factors for oral cancer in these populations. However, studies with better separation of the types of tobacco and the ways in which it is used, and studies with sufficient power to quantify dose-response relationships are still needed.			2014				3250
Is early oral feeding after gastric cancer surgery feasible? A systematic review and meta-analysis of randomized controlled trials		Liu, X., Wang, D., Zheng, L., Mou, T., Liu, H. and Li, G.				plos one	plos one	AIM: To assess the feasibility and safety of early oral feeding (EOF) after gastrectomy for gastric cancer through a systematic review and meta-analysis based on randomized controlled trials. METHODS: A literature search in PubMed, Embase, Web of Science and Cochrane library databases was performed for eligible studies published between January 1995 and March 2014. Systematic review was carried out to identify randomized controlled trials comparing EOF and traditional postoperative oral feeding after gastric cancer surgery. Meta-analyses were performed by either a fixed effects model or a random effects model according to the heterogeneity using RevMan 5.2 software. RESULTS: Six studies remained for final analysis. Included studies were published between 2005 and 2013 reporting on a total of 454 patients. No significant differences were observed for postoperative complication (RR?=?0.95; 95%CI, 0.70 to 1.29; P?=?0.75), the tolerability of oral feeding (RR?=?0.98; 95%CI, 0.91 to 1.06; P?=?0.61), readmission rate (RR?=?1; 95%CI, 0.30 to 3.31; P?=?1.00) and incidence of anastomotic leakage (RR?=?0.31; 95%CI, 0.01 to 7.30; P?=?0.47) between two groups. EOF after gastrectomy for gastric cancer was associated with significant shorter duration of the hospital stay (WMD?=?-2.36; 95%CI, -3.37 to -1.34; P<0.0001) and time to first flatus (WMD?=?-19.94; 95%CI, -32.03 to -7.84; P?=?0.001). There were no significant differences in postoperative complication, tolerability of oral feeding, readmission rates, duration of hospital stay and time to first flatus among subgroups stratified by the time to start EOF or by partial and total gastrectomy or by laparoscopic and open surgery. CONCLUSIONS: The result of this meta-analysis showed that EOF after gastric cancer surgery seems feasible and safe, even started at the day of surgery irrespective of the extent of the gastric resection and the type of surgery. However, more prospective, well-designed multicenter RCTs with more clinical outcomes are needed for further validation.			2014				3087
Direct Oral Anticoagulants in Patients with Venous Thromboembolism and Cancer: A Systematic Review and Meta-Analysis		Vedovati, M. C., Germini, F., Agnelli, G. and Becattini, C.				chest	chest	BACKGROUND: Direct oral anticoagulants (DOAs) have been shown to be as effective and at least as safe as conventional anticoagulation for the prevention of recurrences in patients with VTE. Whether this is the case in patients with cancer-associated VTE remains undefined. METHODS: We performed a meta-analysis of randomized controlled trials with the aim of assessing the efficacy and safety of DOAs in patients with VTE and cancer. MEDLINE, EMBASE, and CENTRAL were searched up to December 2013 with no language restriction. The primary outcome of the analysis was recurrent VTE. Data on major bleeding (MB) and clinically relevant nonmajor bleeding were analyzed. Data were pooled and compared by ORs and 95% CIs. RESULTS: Overall, 10 studies comparing DOAs with conventional anticoagulation for treatment of VTE including patients with cancer were included in the review. Six studies were included in the meta-analysis (two with dabigatran, two with rivaroxaban, one with edoxaban, and one with apixaban), accounting for a total of 1,132 patients. VTE recurred in 23 of 595 (3.9%) and in 32 of 537 (6.0%) patients with cancer treated with DOAs and conventional treatment, respectively (OR, 0.63; 95% CI, 0.37-1.10; I2, 0%). MB occurred in 3.2% and 4.2% of patients receiving DOAs and conventional treatment, respectively (OR, 0.77; 95% CI, 0.41-1.44; I2, 0%). CONCLUSIONS: DOAs seem to be as effective and safe as conventional treatment for the prevention of VTE in patients with cancer. Further clinical trials in patients with cancer-associated VTE should be performed to confirm these results.			2015				9154
Meta-analysis of postoperative efficacy in patients receiving chemoradiotherapy followed by surgery for resectable esophageal carcinoma		Deng, J., Wang, C., Xiang, M., Liu, F., Liu, Y. and Zhao, K.				diagnostic pathology	diagnostic pathology	BACKGROUND: Many studies have demonstrated that chemoradiotherapy followed by surgery (CRTS) prolongs the 5-year survival rate of resectable esophageal carcinoma patients. However, the effect of CRTS on postoperative complications, local recurrence and distant metastasis remains controversial. We performed a systematic review of the literature and conducted a meta-analysis to assess the postoperative efficacy of CRTS compared with surgery alone (SA). METHODS: Pubmed, Web of Science and the Cochrane library Databases were used to identify published studies between 2000 and 2013 that directly compared CRTS with SA. The pooled relative risk (RR) and its corresponding 95% confidence interval (95% CI) constituted the principal measure of treatment effects. Heterogeneity was assessed by the ?2 and I2 statistic. RESULTS: The final analysis included 1930 resectable esophageal carcinoma cases from 13 randomized controlled trials (RCTs). Compared with SA, CRTS was associated with significantly decreased postoperative mortality, local recurrence and distant metastasis rates, with RR (95% CI)?=?0.64 (0.49-0.84), 0.53 (0.39-0.73), 0.82 (0.68-0.98); p?=?0.001, <0.00001, =0.03, respectively. However, there was no significant difference in postoperative complication incidence between the two groups (RR, 1.09; 95% CI, 0.96-1.24; p?=?0.18). CONCLUSIONS: CRTS significantly decreased postoperative mortality, local recurrence and distant metastasis rates compared to SA. Additionally, there were no increased postoperative complications for patients with resectable esophageal carcinoma. VIRTUAL SLIDES: The virtual slide(s) for this article can be found here: http://www.diagnosticpathology.diagnomx.eu/vs/1531519216130950.			2014				3872
Comparative efficacy of biologics as monotherapy and in combination with methotrexate on patient reported outcomes (PROs) in rheumatoid arthritis patients with an inadequate response to conventional DMARDs--a systematic review and network meta-analysis		Jansen, J. P., Buckley, F., Dejonckheere, F. and Ogale, S.				health and quality of life outcomes	health and quality of life outcomes	OBJECTIVE: To compare biologics as monotherapy or in combination with methotrexate (MTX) in terms of patient reported outcomes (PROs) in RA patients with an inadequate response to conventional DMARDs (DMARD-IR). METHODS: With a systematic literature review 17 RCTs were identified that evaluated adalimumab, certolizumab pegol, etanercept, golimumab, infliximab, abatacept, anakinra or tocilizumab. Treatment effects in terms of pain (0-100 mm), patient's global assessment of disease activity (PGA; 0-100 mm), Health Assessment-Questionnaire (HAQ) disability index (DI; 0-3), and the physical component summary (PCS) of the SF36 Health Survey (0-100) at 24 weeks were combined by means of Bayesian network meta-analyses. RESULTS: With tocilizumab monotherapy, greater improvements in pain (difference?=?-11.1; (95% Credible Interval -21.3, -0.1)) and PGA (-10.3 (-20.4, 0.8)) were observed than with aTNF monotherapy. Tocilizumab was at least as efficacious as aTNF in HAQ-DI improvements (-0.16; (-0.37, 0.05)). aTNF?+?MTX (-17.9 (-23.1, -13.0) & -19.1 (-24.2, -14.4)), abatacept?+?MTX (-23.0 (-47.3, 1. 5) & -13.6 (-28.4, 2.0)) and tocilizumab?+?MTX (-16.0 (-26.3, -6.3) & -15.1 (-25.1, -5.7)) showed comparable reductions in pain and PGA relative to MTX. Efficacy of anakinra?+?MTX was much smaller as compared to other biologics. The greatest improvements in HAQ-DI relative to MTX were observed with aTNF?+?MTX (-0.30 (-0.37, -0.22)) and tocilizumab?+?MTX (-0.27 (-0.42, -0.12)), followed by abatacept?+?MTX (-0.21 (-0.37, -0.05)) and anakinra?+?MTX (-0.11 (-0.26, 0.05)). The improvements in SF36-PCS with abatacept?+?MTX, aTNF?+?MTX and tocilizumab?+?MTX were comparable. There is a >90% probability that aTNF?+?MTX results in a greater improvement in pain (-12.4), PGA (-16.1) and HAQ-DI (-0.21) than aTNF as monotherapy. Efficacy of tocilizumab?+?MTX showed comparable improvements in PROs as tocilizumab monotherapy. CONCLUSIONS: Based on a network meta-analysis involving indirect comparison of trial findings, the following observations were made for DMARD-IR patients. In monotherapy, tocilizumab was associated with a greater improvement in pain and self-reported disease activity than aTNF, and was at least as efficacious regarding functional ability. The improvements in PROs with aTNF, abatacept and tocilizumab in combination with MTX were comparable. Improvements in PROs with tocilizumab as monotherapy were similar to that of tocilizumab?+?MTX, whereas aTNF as monotherapy was likely to be less efficacious than aTNF?+?MTX.			2014				3263
Effect of treatment of obstructive sleep apnea on depressive symptoms: systematic review and meta-analysis		Povitz, M., Bolo, C. E., Heitman, S. J., Tsai, W. H., Wang, J. and James, M. T.				plos medicine	plos medicine	BACKGROUND: Obstructive sleep apnea (OSA) is associated with increased morbidity and mortality, and decreased quality of life. Treatment with continuous positive airway pressure (CPAP) or mandibular advancement devices (MADs) is effective for many symptoms of OSA. However, it remains controversial whether treatment with CPAP or MAD also improves depressive symptoms. METHODS AND FINDINGS: We performed a systematic review and meta-analysis of randomized controlled trials that examined the effect of CPAP or MADs on depressive symptoms in patients with OSA. We searched Medline, EMBASE, the Cochrane Central Registry of Controlled Trials, and PsycINFO from the inception of the databases until August 15, 2014, for relevant articles. In a random effects meta-analysis of 19 identified trials, CPAP treatment resulted in an improvement in depressive symptoms compared to control, but with significant heterogeneity between trials (Q statistic, p<0.001; I(2) = 71.3%, 95% CI: 54%, 82%). CPAP treatment resulted in significantly greater improvement in depressive symptoms in the two trials with a higher burden of depression at baseline (meta-regression, p<0.001). The pooled standardized mean difference (SMD) in depressive symptoms with CPAP treatment in these two trial populations with baseline depression was 2.004 (95% CI: 1.387, 2.621), compared to 0.197 (95% CI: 0.059, 0.334) for 15 trials of populations without depression at baseline. Pooled estimates of the treatment effect of CPAP were greater in parallel arm trials than in crossover trials (meta-regression, p = 0.076). Random effects meta-analysis of five trials of MADs showed a significant improvement in depressive symptoms with MADs versus controls: SMD = 0.214 (95% CI: 0.026, 0.401) without significant heterogeneity (I(2) = 0%, 95% CI: 0%, 79%). Studies were limited by the use of depressive symptom scales that have not been validated specifically in people with OSA. CONCLUSIONS: CPAP and MADs may be useful components of treatment of depressive symptoms in individuals with OSA and depression. The efficacy of CPAP and MADs compared to standard therapies for depression is unknown. Please see later in the article for the Editors' Summary.			2014				3040
Effects of exercise modalities on arterial stiffness and wave reflection: a systematic review and meta-analysis of randomized controlled trials		Ashor, A. W., Lara, J., Siervo, M., Celis-Morales, C. and Mathers, J. C.				plos one	plos one	BACKGROUND AND OBJECTIVES: Physical activity is associated with lower cardiovascular and all-cause mortality. However, the effects of different exercise modalities on arterial stiffness are currently unclear. Our objectives were to investigate the effects of exercise modalities (aerobic, resistance or combined) on pulse wave velocity (PWV) and augmentation index (AIx), and to determine whether the effects on these indices differed according to the participants' or exercise characteristics. METHODS: We searched the Medline, Embase and Cochrane Library databases from inception until April 2014 for randomized controlled trials lasting ? 4 weeks investigating the effects of exercise modalities on PWV and AIx in adults aged ? 18 years. RESULTS: Forty-two studies (1627 participants) were included in this analysis. Aerobic exercise improved both PWV (WMD: -0.63 m/s, 95% CI: -0.90, -0.35) and AIx (WMD:-2.63%, 95% CI: -5.25 to -0.02) significantly. Aerobic exercise training showed significantly greater reduction in brachial-ankle (WMD: -1.01 m/s, 95% CI: -1.57, -0.44) than in carotid-femoral (WMD: -0.39 m/s, 95% CI: -0.52, -0.27) PWV. Higher aerobic exercise intensity was associated with larger reductions in AIx (?: -1.55%, CI -3.09, 0.0001). In addition, aerobic exercise had a significantly larger effect in reducing PWV (WMD:-1.0 m/s, 95% CI: -1.43, -0.57) in participants with stiffer arteries (PWV ? 8 m/s). Resistance exercise had no effect on PWV and AIx. There was no significant effect of combined exercise on PWV and AIx. CONCLUSIONS: We conclude that aerobic exercise improved arterial stiffness significantly and that the effect was enhanced with higher aerobic exercise intensity and in participants with greater arterial stiffness at baseline. TRIAL REGISTRATION PROSPERO: Database registration: CRD42014009744.			2014				3546
Total hip replacement for the treatment of end stage arthritis of the hip: a systematic review and meta-analysis		Tsertsvadze, A., Grove, A., Freeman, K., Court, R., Johnson, S., Connock, M., Clarke, A. and Sutcliffe, P.				plos one	plos one	BACKGROUND: Evolvements in the design, fixation methods, size, and bearing surface of implants for total hip replacement (THR) have led to a variety of options for healthcare professionals to consider. The need to determine the most optimal combinations of THR implant is warranted. This systematic review evaluated the clinical effectiveness of different types of THR used for the treatment of end stage arthritis of the hip. METHODS: A comprehensive literature search was undertaken in major health databases. Randomised controlled trials (RCTs) and systematic reviews published from 2008 onwards comparing different types of primary THR in patients with end stage arthritis of the hip were included. RESULTS: Fourteen RCTs and five systematic reviews were included. Patients experienced significant post-THR improvements in Harris Hip scores, but this did not differ between impact types. There was a reduced risk of implant dislocation after receiving a larger femoral head size (36 mm vs. 28 mm; RR?=?0.17, 95% CI: 0.04, 0.78) or cemented cup (vs. cementless cup; pooled odds ratio: 0.34, 95% CI: 0.13, 0.89). Recipients of cross-linked vs. conventional polyethylene cup liners experienced reduced femoral head penetration and revision. There was no impact of femoral stem fixation and cup shell design on implant survival rates. Evidence on mortality and complications (aseptic loosening, femoral fracture) was inconclusive. CONCLUSIONS: The majority of evidence was inconclusive due to poor reporting, missing data, or uncertainty in treatment estimates. The findings warrant cautious interpretation given the risk of bias (blinding, attrition), methodological limitations (small sample size, low event counts, short follow-up), and poor reporting. Long-term pragmatic RCTs are needed to allow for more definitive conclusions. Authors are encouraged to specify the minimal clinically important difference and power calculation for their primary outcome(s) as well CONSORT, PRISMA and STROBE guidelines to ensure better reporting and more reliable production and assessment of evidence.			2014				3051
Intervention strategies for improving patient adherence to follow-up in the era of mobile information technology: a systematic review and meta-analysis		Lin, H. and Wu, X.				plos one	plos one	BACKGROUND: Patient adherence to follow-up plays a key role in the medical surveillance of chronic diseases and affects the implementation of clinical research by influencing cost and validity. We previously reported a randomized controlled trial (RCT) on short message service (SMS) reminders, which significantly improved follow-up adherence in pediatric cataract treatment. METHODS: RCTs published in English that reported the impact of SMS or telephone reminders on increasing or decreasing the follow-up rate (FUR) were selected from Medline, EMBASE, PubMed, and the Cochrane Library through February 2014. The impacts of SMS and telephone reminders on the FUR of patients were systematically evaluated by meta-analysis and bias was assessed. RESULTS: We identified 13 RCTs reporting on 3276 patients with and 3402 patients without SMS reminders and 8 RCTs reporting on 2666 patients with and 3439 patients without telephone reminders. For the SMS reminders, the majority of the studies (>50%) were at low risk of bias, considering adequate sequence generation, allocation concealment, blinding, evaluation of incomplete outcome data, and lack of selective reporting. For the studies on the telephone reminders, only the evaluation of incomplete outcome data accounted for more than 50% of studies being at low risk of bias. The pooled odds ratio (OR) for the improvement of follow-up adherence in the SMS group compared with the control group was 1.76 (95% CI [1.37, 2.26]; P<0.01), and the pooled OR for the improvement of follow-up adherence in the telephone group compared with the control group was 2.09 (95% CI [1.85, 2.36]; P<0.01); both sets showed no evidence of publication bias. CONCLUSIONS: SMS and telephone reminders could both significantly improve the FUR. Telephone reminders were more effective but had a higher risk of bias than SMS reminders.			2014				3562
Effective dosing of L-carnitine in the secondary prevention of cardiovascular disease: a systematic review and meta-analysis		Shang, R., Sun, Z. and Li, H.				bmc cardiovascular disorders	bmc cardiovascular disorders	BACKGROUND: L-carnitine supplementation has been associated with a significant reduction in all-cause mortality, ventricular arrhythmia, and angina in the setting of acute myocardial infarction (MI). However, on account of strict homeostatic regulation of plasma L-carnitine concentrations, higher doses of L-carnitine supplementation may not provide additional therapeutic benefits. This study aims to evaluate the effects of various oral maintenance dosages of L-carnitine on all-cause mortality and cardiovascular morbidities in the setting of acute MI. METHODS: After a systematic review of several major electronic databases (PubMed, EMBASE, and the Cochrane Library) up to November 2013, a meta-analysis of five controlled trials (n = 3108) was conducted to determine the effects of L-carnitine on all-cause mortality and cardiovascular morbidities in the setting of acute MI. RESULTS: The interaction test yielded no significant differences between the effects of the four daily oral maintenance dosages of L-carnitine (i.e., 2 g, 3 g, 4 g, and 6 g) on all-cause mortality (risk ratio [RR]?= 0.77, 95% CI [0.57-1.03], P = 0.08) with a statistically insignificant trend favoring the 3 g dose (RR = 0.48) over the lower 2 g dose (RR = 0.62), which was favored over the higher 4 g and 6 g doses (RR = 0.78, 0.78). There was no significant differences between the effects of the daily oral maintenance dosages of 2 g and 6 g on heart failure (RR = 0.53, 95% CI [0.25-1.13], P = 0.10), unstable angina (RR = 0.90, 95% CI [0.51-1.58], P = 0.71), or myocardial reinfarction (RR = 0.74, 95% CI [0.30-1.80], P = 0.50). CONCLUSIONS: There appears to be no significant marginal benefit in terms of all-cause mortality, heart failure, unstable angina, or myocardial reinfarction in the setting of acute MI for oral L-carnitine maintenance doses of greater or less than 3 g per day.			2014				3008
Midodrine for orthostatic hypotension and recurrent reflex syncope: A systematic review		Izcovich, A., González Malla, C., Manzotti, M., Catalano, H. N. and Guyatt, G.				neurology	neurology	OBJECTIVE: Symptomatic orthostatic hypotension (SOH) and recurrent reflex syncope (RRS) can be disabling. Midodrine has been proposed in the management of patients with these conditions but its impact on patient important outcomes remains uncertain. We performed a systematic review to evaluate the efficacy and safety of midodrine in patients with SOH and RRS. METHODS: We searched multiple electronic databases without language restriction from their inception to June 2013. We included randomized controlled trials of patients with SOH or RRS that compared treatment with midodrine against a control and reported data on patient important outcomes. We graded the quality of evidence according to the GRADE (Grading of Recommendations Assessment, Development and Evaluation) approach. RESULTS: Eleven trials involving 593 patients were included in this review. Three studies addressed health-related quality of life in patients with RRS, showing improvement with midodrine: risk difference 14% (95% confidence interval [CI] -3.5 to 31.6), very low confidence. Seven studies addressed symptom improvement and provided poolable data showing improvement with midodrine in patients with SOH.: risk difference 32.8% (95% CI 13.5-48), low confidence; and RRS.: risk difference 63.3% (95% CI 47.6-68.2), very low confidence. Five studies reported syncope recurrence in patients with RRS showing improvement with midodrine: risk difference 37% (95% CI 20.8%-47.4%), moderate confidence. The most frequent side effects in the midodrine arm were pilomotor reactions (33.6%, risk ratio 4.58 [95% CI 2.03-10.37]). CONCLUSIONS: Evidence warranting low/moderate confidence suggests that midodrine improves clinical important outcomes in patients with SOH and RRS.			2014				2874
