Title	First Author First Name	First Author Surname	Corresponding Author First Name	Corresponding Author Surname	Corresponding Author Order	Publication Name	Alternate Name	Abstract	Url	Author Address	Year	DOI	Reference Type	PDF Relative Path	Keywords
Do antipsychotic drugs affect brain structure? A systematic and critical review of MRI findings		"Navari, S. and Dazzan, P."						"BACKGROUND: The potential effects of antipsychotic drugs on brain structure represent a key factor in understanding neuroanatomical changes in psychosis. This review addresses two issues: (1) do antipsychotic medications induce changes in total or regional human brain volumes and (2) do such effects depend on antipsychotic type? METHOD: A systematic review of studies reporting structural brain magnetic resonance imaging (MRI) measures: (1) directly in association with antipsychotic use; and (2) in patients receiving lifetime treatment with antipsychotics in comparison with drug-naive patients or healthy controls. We searched Medline and EMBASE databases using the medical subject heading terms: 'antipsychotics' AND 'brain' AND (MRI NOT functional). The search included studies published up to 31 January 2007. Wherever possible, we reported the effect size of the difference observed. RESULTS: Thirty-three studies met our inclusion criteria. The results suggest that antipsychotics act regionally rather than globally on the brain. These volumetric changes are of a greater magnitude in association with typical than with atypical antipsychotic use. Indeed, there is evidence of a specific effect of antipsychotic type on the basal ganglia, with typicals specifically increasing the volume of these structures. Differential effects of antipsychotic type may also be present on the thalamus and the cortex, but data on these and other brain areas are more equivocal. CONCLUSIONS: Antipsychotic treatment potentially contributes to the brain structural changes observed in psychosis. Future research should take into account these potential effects, and use adequate sample sizes, to allow improved interpretation of neuroimaging findings in these disorders."							589
Safety of ruling out acute pulmonary embolism by normal computed tomography pulmonary angiography in patients with an indication for computed tomography: systematic review and meta-analysis		"Mos, I. C., Klok, F. A., Kroft, L. J., A, D. E. Roos, Dekkers, O. M. and Huisman, M. V."						"INTRODUCTION: Several outcome studies have ruled out acute pulmonary embolism (PE) by normal computed tomography pulmonary angiography (CTPA). We performed a meta-analysis in order to determine the safety of this strategy in a specific group of patients with a strict indication for CTPA, that is, 'likely' or 'high' clinical probability for PE, an elevated D-dimer concentration, or both. METHODS: Studies that ruled out PE by normal CTPA, with or without subsequent normal bilateral compression ultrasonography (CUS), in patients with a strict indication for CTPA, were searched for in Medline, EMBASE, Web of Science and the Cochrane dataset. The primary endpoint was the occurrence of (fatal) venous thromboembolism (VTE) in a 3-month follow-up period. RESULTS: Three studies were identified that excluded PE by CTPA alone (2020 patients), and three studies that performed additional CUS of the legs after normal CTPA (1069 patients). The pooled incidence of VTE at 3 months was 1.2% [95% confidence interval (CI) 0.8-1.8] based on a normal CTPA result as a sole test, and 1.1% (95% CI 0.6-2.0) based on normal CTPA and negative CUS findings, resulting in negative predictive values of 98.8% (95% CI 98.2-99.2) and 98.9% (95% CI 98.0-99.4), respectively. This compares favorably with the VTE failure rate after normal pulmonary angiography (1.7%, 95% CI 1.0-2.7). The risk of fatal PE did not differ between the diagnostic strategies (0.6% vs. 0.5%). CONCLUSION: A normal CTPA result alone can safely exclude PE in all patients in whom CTPA is required to rule out this disease. There is no need for additional ultrasonography to rule out VTE in these patients."							570
Effectiveness of corticosteroid injections compared with physiotherapeutic interventions for lateral epicondylitis: a systematic review		"Barr, S., Cerisola, F. L. and Blanchard, V."						"OBJECTIVES: To compare the effectiveness of corticosteroid injections with physiotherapeutic interventions for the treatment of lateral epicondylitis (tennis elbow). DATA SOURCES: The electronic databases AMED, Cinahl, Medline and Embase were searched up to Week 12 2009. In addition, the Cochrane Central Register of Controlled Clinical Trials, the Metaregister of Controlled Clinical Trials and the Physiotherapy Evidence Database (PEDro) were searched up to March 2009. REVIEW METHODS: All English-language randomised controlled trials (RCTs) that included participants with a clinical diagnosis of lateral epicondylitis, comparing corticosteroid injections with physiotherapeutic interventions, and used at least one clinically relevant outcome measure were included. The review authors extracted and analysed the data independently, using the PEDro scale to assess the methodological quality of each eligible study. RESULTS: Five RCTs were identified and included in the review. Four of the studies included the measurement of pain-free grip strength. Standardised mean differences (effect sizes) were calculated for this outcome measure and assessor's rating of severity at 3, 6, 12, 26 and 52 weeks for two of the RCTs. Large effect sizes were demonstrated in favour of corticosteroid injections at short-term follow-up. At intermediate- and long-term follow-up, medium-to-large effect sizes were demonstrated in favour of physiotherapeutic interventions compared with corticosteroid injections. However, at long-term follow-up, the research suggests that there is a small benefit of physiotherapeutic interventions compared with a 'wait and see' policy. CONCLUSION: Overall, the findings indicated that corticosteroid injections are effective at short-term follow-up, and physiotherapeutic interventions are effective at intermediate- and long-term follow-up. However, due to the limited number of high-quality RCTs and differences in the interventions and outcomes utilised within each of the included studies, any conclusions drawn must be interpreted with caution."							60
Limited knowledge on progestogen-only contraception and risk of venous thromboembolism		"Bergendal, A., Odlind, V., Persson, I. and Kieler, H."						"OBJECTIVE: To assess the current knowledge concerning progestogen-only contraception (POC) and risks of venous thromboembolism (VTE). DESIGN AND SETTING: Systematic review of the literature on observational and analytical studies reporting risk estimates for VTE in women exposed to POCs. METHODS AND MAIN OUTCOME MEASURES: We performed a computerized literature search in the Pub Med, Embase, and the Cochrane Library for studies published between 1966 and February 13, 2008. Based on the evaluated studies we calculated an overall risk estimate for VTE in association with POC. RESULTS: Four case-control studies and one cohort study were included. Of the case-control studies, three reported an increased risk and one a decreased risk of VTE. The cohort study found divergent results depending on the type of statistical analysis used. None of the results was statistically significant. The overall odds ratio for POC-associated VTE in the four case-control studies was 1.45 (95% CI=0.92-2.26). CONCLUSIONS: The risk of VTE associated with use of POCs is poorly investigated. The slightly elevated overall risk estimate might suggest an association between POC and an increased risk for VTE. The results must, however, be interpreted with caution due to the possibility of residual confounding. Well-designed studies with sufficient statistical power to evaluate risks of VTE with POC are warranted."							69
Efficacy of antidepressants and psychological therapies in irritable bowel syndrome: systematic review and meta-analysis		"Ford, A. C., Talley, N. J., Schoenfeld, P. S., Quigley, E. M. and Moayyedi, P."						"OBJECTIVE: Irritable bowel syndrome (IBS) is a chronic functional gastrointestinal disorder. Evidence for treatment of the condition with antidepressants and psychological therapies is conflicting. DESIGN: Systematic review and meta-analysis of randomised controlled trials (RCTs). MEDLINE, EMBASE and the Cochrane Controlled Trials Register were searched (up to May 2008). SETTING: RCTs based in primary, secondary and tertiary care. PATIENTS: Adults with IBS. INTERVENTIONS: Antidepressants versus placebo, and psychological therapies versus control therapy or ""usual management"". MAIN OUTCOME MEASURES: Dichotomous symptom data were pooled to obtain a relative risk (RR) of remaining symptomatic after therapy, with a 95% confidence interval (CI). The number needed to treat (NNT) was calculated from the reciprocal of the risk difference. RESULTS: The search strategy identified 571 citations. Thirty-two RCTs were eligible for inclusion: 19 compared psychological therapies with control therapy or ""usual management"", 12 compared antidepressants with placebo, and one compared both psychological therapy and antidepressants with placebo. Study quality was generally good for antidepressant but poor for psychological therapy trials. The RR of IBS symptoms persisting with antidepressants versus placebo was 0.66 (95% CI, 0.57 to 0.78), with similar treatment effects for both tricyclic antidepressants and selective serotonin reuptake inhibitors. The RR of symptoms persisting with psychological therapies was 0.67 (95% CI, 0.57 to 0.79). The NNT was 4 for both interventions. CONCLUSIONS: Antidepressants are effective in the treatment of IBS. There is less high-quality evidence for routine use of psychological therapies in IBS, but available data suggest these may be of comparable efficacy."							240
Directly observed antiretroviral therapy: a systematic review and meta-analysis of randomised clinical trials		"Ford, N., Nachega, J. B., Engel, M. E. and Mills, E. J."						"BACKGROUND: Directly observed therapy has been recommended to improve adherence for patients with HIV infection who are on highly active antiretroviral therapy, but the benefit and cost-effectiveness of this approach has not been established conclusively. We did a systematic review and meta-analysis of randomised trials of directly observed versus self-administered antiretroviral treatment. METHODS: We did duplicate searches of databases (from inception to July 27, 2009), searchable websites of major HIV conferences (up to July, 2009), and lay publications and websites (March-July, 2009) to identify randomised trials assessing directly observed therapy to promote adherence to antiretroviral therapy in adults. Our primary outcome was virological suppression at study completion. We calculated relative risks (95% CIs), and pooled estimates using a random-effects method. FINDINGS: 12 studies met our inclusion criteria; four of these were done in groups that were judged to be at high risk of poor adherence (drug users and homeless people). Ten studies reported on the primary outcome (n=1862 participants); we calculated a pooled relative risk of 1.04 (95% CI 0.91-1.20, p=0.55), and noted moderate heterogeneity between the studies (I(2)= 53.8%, 95% CI 0-75.7, p=0.0247) for directly observed versus self-administered treatment. INTERPRETATION: Directly observed antiretroviral therapy seems to offer no benefit over self-administered treatment, which calls into question the use of such an approach to support adherence in the general patient population. FUNDING: None."							241
The effect of feedback to general practitioners on quality of care for people with type 2 diabetes. A systematic review of the literature		"Guldberg, T. L., Lauritzen, T., Kristensen, J. K. and Vedsted, P."						"BACKGROUND: There have been numerous efforts to improve and assure the quality of treatment and follow-up of people with Type 2 diabetes (PT2D) in general practice. Facilitated by the increasing usability and validity of guidelines, indicators and databases, feedback on diabetes care is a promising tool in this aspect. Our goal was to assess the effect of feedback to general practitioners (GPs) on the quality of care for PT2D based on the available literature. METHODS: Systematic review searches were conducted using October 2008 updates of Medline (Pubmed), Cochrane library and Embase databases. Additional searches in reference lists and related articles were conducted. Papers were included if published in English, performed as randomized controlled trials, studying diabetes, having general practice as setting and using feedback to GPs on diabetes care. The papers were assessed according to predefined criteria. RESULTS: Ten studies complied with the inclusion criteria. Feedback improved the care for PT2D, particularly process outcomes such as foot exams, eye exams and Hba1c measurements. Clinical outcomes like lowering of blood pressure, Hba1c and cholesterol levels were seen in few studies. Many process and outcome measures did not improve, while none deteriorated. Meta analysis was unfeasible due to heterogeneity of the studies included. Two studies used electronic feedback. CONCLUSION: Based on this review, feedback seems a promising tool for quality improvement in diabetes care, but more research is needed, especially of electronic feedback."							293
Systematic review on quality control for drug management programs: is quality reported in the literature?		"Holtorf, A. P., McAdam-Marx, C., Schaaf, D., Eng, B. and Oderda, G."						"BACKGROUND: Maintaining quality of care while managing limited healthcare resources is an ongoing challenge in healthcare. The objective of this study was to evaluate how the impact of drug management programs is reported in the literature and to identify potentially existing quality standards. METHODS: This analysis relates to the published research on the impact of drug management on economic, clinical, or humanistic outcomes in managed care, indemnity insurance, VA, or Medicaid in the USA published between 1996 and 2007. Included articles were systematically analyzed for study objective, study endpoints, and drug management type. They were further categorized by drug management tool, primary objective, and study endpoints. RESULTS: None of the 76 included publications assessed the overall quality of drug management tools. The impact of 9 different drug management tools used alone or in combination was studied in pharmacy claims, medical claims, electronic medical records or survey data from either patient, plan or provider perspective using an average of 2.1 of 11 possible endpoints. A total of 68% of the studies reported the impact on plan focused endpoints, while the clinical, the patient or the provider perspective were studied to a much lower degree (45%, 42% and 12% of the studies). Health outcomes were only accounted for in 9.2% of the studies. CONCLUSION: Comprehensive assessment of quality considering plan, patient and clinical outcomes is not yet applied. There is no defined quality standard. Benchmarks including health outcomes should be determined and used to improve the overall clinical and economic effectiveness of drug management programs."							326
Systematic review of effect of community-level interventions to reduce maternal mortality		"Kidney, E., Winter, H. R., Khan, K. S., Gülmezoglu, A. M., Meads, C. A., Deeks, J. J. and Macarthur, C."						"BACKGROUND: The objective was to provide a systematic review of the effectiveness of community-level interventions to reduce maternal mortality. METHODS: We searched published papers using Medline, Embase, Cochrane library, CINAHL, BNI, CAB ABSTRACTS, IBSS, Web of Science, LILACS and African Index Medicus from inception or at least 1982 to June 2006; searched unpublished works using National Research Register website, metaRegister and the WHO International Trial Registry portal. We hand searched major references.Selection criteria were maternity or childbearing age women, comparative study designs with concurrent controls, community-level interventions and maternal death as an outcome. We carried out study selection, data abstraction and quality assessment independently in duplicate. RESULTS: We found five cluster randomised controlled trials (RCT) and eight cohort studies of community-level interventions. We summarised results as odds ratios (OR) and confidence intervals (CI), combined using the Peto method for meta-analysis. Two high quality cluster RCTs, aimed at improving perinatal care practices, showed a reduction in maternal mortality reaching statistical significance (OR 0.62, 95% CI 0.39 to 0.98). Three equivalence RCTs of minimal goal-oriented versus usual antenatal care showed no difference in maternal mortality (1.09, 95% CI 0.53 to 2.25). The cohort studies were of low quality and did not contribute further evidence. CONCLUSION: Community-level interventions of improved perinatal care practices can bring about a reduction in maternal mortality. This challenges the view that investment in such interventions is not worthwhile. Programmes to improve maternal mortality should be evaluated using randomised controlled techniques to generate further evidence."							401
Whole plant cannabis extracts in the treatment of spasticity in multiple sclerosis: a systematic review		"Lakhan, S. E. and Rowland, M."						"BACKGROUND: Cannabis therapy has been considered an effective treatment for spasticity, although clinical reports of symptom reduction in multiple sclerosis (MS) describe mixed outcomes. Recently introduced therapies of combined Delta9-tetrahydrocannabinol (THC) and cannabidiol (CBD) extracts have potential for symptom relief with the possibility of reducing intoxication and other side effects. Although several past reviews have suggested that cannabinoid therapy provides a therapeutic benefit for symptoms of MS, none have presented a methodical investigation of newer cannabinoid treatments in MS-related spasticity. The purpose of the present review was to systematically evaluate the effectiveness of combined THC and CBD extracts on MS-related spasticity in order to increase understanding of the treatment's potential effectiveness, safety and limitations. METHODS: We reviewed MEDLINE/PubMed, Ovid, and CENTRAL electronic databases for relevant studies using randomized controlled trials. Studies were included only if a combination of THC and CBD extracts was used, and if pre- and post-treatment assessments of spasticity were reported. RESULTS: Six studies were systematically reviewed for treatment dosage and duration, objective and subjective measures of spasticity, and reports of adverse events. Although there was variation in the outcome measures reported in these studies, a trend of reduced spasticity in treated patients was noted. Adverse events were reported in each study, however combined TCH and CBD extracts were generally considered to be well-tolerated. CONCLUSION: We found evidence that combined THC and CBD extracts may provide therapeutic benefit for MS spasticity symptoms. Although some objective measures of spasticity noted improvement trends, there were no changes found to be significant in post-treatment assessments. However, subjective assessment of symptom relief did often show significant improvement post-treatment. Differences in assessment measures, reports of adverse events, and dosage levels are discussed."							439
Moxibustion and other acupuncture point stimulation methods to treat breech presentation: a systematic review of clinical trials		"Li, X., Hu, J., Wang, X., Zhang, H. and Liu, J."						"BACKGROUND: Moxibustion, acupuncture and other acupoint stimulations are commonly used for the correction of breech presentation. This systematic review aims to evaluate the efficacy and safety of moxibustion and other acupoint stimulations to treat breech presentation. METHODS: We included randomized controlled trials (RCTs) and controlled clinical trials (CCTs) on moxibustion, acupuncture or any other acupoint stimulating methods for breech presentation in pregnant women. All searches in PubMed, the Cochrane Library (2008 Issue 2), China National Knowledge Information (CNKI), Chinese Scientific Journal Database (VIP) and WanFang Database ended in July 2008. Two authors extracted and analyzed the data independently. RESULTS: Ten RCTs involving 2090 participants and seven CCTs involving 1409 participants were included in the present study. Meta-analysis showed significant differences between moxibustion and no treatment (RR 1.35, 95% CI 1.20 to 1.51; 3 RCTs). Comparison between moxibustion and knee-chest position did not show significant differences (RR 1.30, 95% CI 0.95 to 1.79; 3 RCTs). Moxibustion plus other therapeutic methods showed significant beneficial effects (RR 1.36, 95% CI 1.21 to 1.54; 2 RCTs). Laser stimulation was more effective than assuming the knee-chest position plus pelvis rotating. Moxibustion was more effective than no treatment (RR 1.29, 95% CI 1.17 to 1.42; 2 CCTs) but was not more effective than the knee-chest position treatment (RR 1.22, 95% CI 1.11 to 1.34; 2 CCTs). Laser stimulation at Zhiyin (BL67) was more effective than the knee-chest position treatment (RR 1.30, 95% CI 1.10 to 1.54; 2 CCTs,). CONCLUSION: Moxibustion, acupuncture and laser acupoint stimulation tend to be effective in the correction of breech presentation."							459
Application of biomedical informatics to chronic pediatric diseases: a systematic review		"Moeinedin, F., Moineddin, R., Jadad, A. R., Hamid, J. S., To, T. and Beyene, J."						"BACKGROUND: Chronic diseases affect millions of children worldwide leading to substantial disease burden to the children and their families as well as escalating health care costs. The increasing trend in the prevalence of complex pediatric chronic diseases requires innovative and optimal delivery of care. Biomedical informatics applications play an important role in improving health outcomes while being cost-effective. However, their utility in pediatric chronic diseases has not been studied in a comprehensive and systematic way. The objective of this study was to conduct a systematic review of the effects of biomedical informatics applications in pediatric chronic diseases. METHODS: A comprehensive literature search was conducted using MEDLINE, the Cochrane Library and EMBASE databases from inception of each database to September 2008. We included studies of any methodological type and any language that applied biomedical informatics to chronic conditions in children and adolescents 18 years of age or younger. Two independent reviewers carried out study selection and data extraction. Quality assessment was performed using a study design evaluation instrument to appraise the strength of the studies and their methodological adequacy. Because of heterogeneity in the conditions and outcomes we studied, a formal meta-analysis was not performed. RESULTS: Based on our search strategy, 655 titles and abstracts were reviewed. From this set we identified 27 relevant articles that met our inclusion criteria. The results from these studies indicated that biomedical informatics applications have favourable clinical and patient outcomes including, but not limited to, reduced number of emergency room visits, improved knowledge on disease management, and enhanced satisfaction. Seventy percent of reviewed papers were published after year 2000, 89% of users were patients and 11% were either providers or caregivers. The majority (96%) of the selected studies reported improved outcomes. CONCLUSION: Published studies suggested positive impacts of informatics predominantly in pediatric asthma. As electronic tools become more widely adopted, there will be opportunities to improve patient care in a wide range of chronic illnesses through informatics solutions."							558
Effects of case management for frail older people or those with chronic illness: a systematic review		"Oeseburg, B., Wynia, K., Middel, B. and Reijneveld, S. A."						"BACKGROUND: Financial constraints and quality requirements demand that interventions selected are most effective. A previous systematic review of the effectiveness of the patient advocacy case management model was not found. OBJECTIVE: The objective of this study was to evaluate the effects of patient advocacy case management on service use and healthcare costs for impaired older people or adults with a chronic somatic disease living in the community. METHODS: A literature search was conducted in Medline, CINAHL, and Cochrane databases. Included were English-language randomized controlled trials evaluating service use and costs of the patient advocacy case management model for people with a chronic somatic disease or for impaired older people living in the community. RESULTS: Eight relevant studies were identified and included after evaluation of methodological quality. All studies concerned frail or impaired older people, and one study also included people with a somatic chronic disease. In none of the studies was evidence found for clinically relevant increase of service use and costs, whereas in two studies, it was reported that patient advocacy case management led to decreased service use and to savings in costs. DISCUSSION: Patient advocacy case management does not increase service use and costs and was effective in decreasing service use and costs in two studies. These conclusions are an indication for quality improvement through the combination of its organizational benefits. Therefore, there should be more priority given to further implementation of patient advocacy case management for those with chronic illness and impaired older people. Nursing can play an important role in this development."							611
Finding the optimal postnatal dexamethasone regimen for preterm infants at risk of bronchopulmonary dysplasia: a systematic review of placebo-controlled trials		"Onland, W., Offringa, M., De Jaegere, A. P. and van Kaam, A. H."						"CONTEXT: Postnatal dexamethasone therapy reduces the incidence of bronchopulmonary dysplasia in preterm infants but may be associated with an increased risk for adverse neurodevelopmental outcome. OBJECTIVE: Our goal was to determine if the effects of dexamethasone on mortality and pulmonary and neurodevelopmental sequelae in preterm infants are modified by the cumulative dose given. METHODS: Randomized, controlled trials comparing dexamethasone with placebo in ventilated preterm infants >7 days old were identified by searching the electronic databases and the abstracts from the Pediatric Academic societies and by performing manual reference searches. Two reviewers independently assessed eligibility and quality of trials and extracted data on study design, patient characteristics, and relevant outcomes. Original trialists were asked to provide additional data. RESULTS: Sixteen trials including 1136 patients were analyzed by using meta-analysis and metaregression. Additional data were provided by 12 original trialists. Trials with a moderately early (7- to 14-day) or delayed (>3-week) postnatal treatment onset were analyzed separately. Higher dexamethasone doses reduced the relative risk for the combined outcome, mortality or bronchopulmonary dysplasia, with the largest effect in trials that used a cumulative dose of >4 mg/kg. No effect was found of doses on the risk of neurodevelopmental sequelae in the delayed treatment studies, but in the moderately-early-treatment studies the risk of mortality or cerebral palsy decreased by 6.2%, and the risk of a Mental Developmental Index below -2 SDs decreased by 6.6% for each incremental mg/kg cumulative dexamethasone dose. CONCLUSIONS: Higher cumulative dexamethasone doses administered after the first week of life may decrease the risk for bronchopulmonary dysplasia without increasing the risk for neurodevelopmental sequelae in ventilated preterm infants. A large randomized trial is needed to confirm or refute these findings."							618
Increasing the demand for childhood vaccination in developing countries: a systematic review		"Shea, B., Andersson, N. and Henry, D."						"BACKGROUND: Attempts to maintain or increase vaccination coverage almost all focus on supply side interventions: improving availability and delivery of vaccines. The effectiveness and cost-effectiveness of efforts to increase demand is uncertain. METHODS: We performed a systematic review of studies that provided quantitative estimates of the impact of demand side interventions on uptake of routine childhood vaccination. We retrieved studies published up to Sept 2008. RESULTS: The initial search retrieved 468 potentially eligible studies, including four systematic reviews and eight original studies of the impact of interventions to increase demand for vaccination. We identified only two randomised controlled trials. Interventions with an impact on vaccination uptake included knowledge translation (KT) (mass media, village resource rooms and community discussions) and non-KT initiatives (incentives, economic empowerment, household visits by extension workers). Most claimed to increase vaccine coverage by 20 to 30%. Estimates of the cost per vaccinated child varied considerably with several in the range of $10-20 per vaccinated child. CONCLUSION: Most studies reviewed here represented a low level of evidence. Mass media campaigns may be effective, but the impact depends on access to media and may be costly if run at a local level. The persistence of positive effects has not been investigated. The economics of demand side interventions have not been adequately assessed, but available data suggest that some may be very cost-effective."							743
"The effect of alcohol advertising, marketing and portrayal on drinking behaviour in young people: systematic review of prospective cohort studies"		"Smith, L. A. and Foxcroft, D. R."						"BACKGROUND: The effect of alcohol portrayals and advertising on the drinking behaviour of young people is a matter of much debate. We evaluated the relationship between exposure to alcohol advertising, marketing and portrayal on subsequent drinking behaviour in young people by systematic review of cohort (longitudinal) studies. METHODS: studies were identified in October 2006 by searches of electronic databases, with no date restriction, supplemented with hand searches of reference lists of retrieved articles. Cohort studies that evaluated exposure to advertising or marketing or alcohol portrayals and drinking at baseline and assessed drinking behaviour at follow-up in young people were selected and reviewed. RESULTS: seven cohort studies that followed up more than 13,000 young people aged 10 to 26 years old were reviewed. The studies evaluated a range of different alcohol advertisement and marketing exposures including print and broadcast media. Two studies measured the hours of TV and music video viewing. All measured drinking behaviour using a variety of outcome measures. Two studies evaluated drinkers and non-drinkers separately. Baseline non-drinkers were significantly more likely to have become a drinker at follow-up with greater exposure to alcohol advertisements. There was little difference in drinking frequency at follow-up in baseline drinkers. In studies that included drinkers and non-drinkers, increased exposure at baseline led to significant increased risk of drinking at follow-up. The strength of the relationship varied between studies but effect sizes were generally modest. All studies controlled for age and gender, however potential confounding factors adjusted for in analyses varied from study to study. Important risk factors such as peer drinking and parental attitudes and behaviour were not adequately accounted for in some studies. CONCLUSION: data from prospective cohort studies suggest there is an association between exposure to alcohol advertising or promotional activity and subsequent alcohol consumption in young people. Inferences about the modest effect sizes found are limited by the potential influence of residual or unmeasured confounding."							766
Bach Flower Remedies for psychological problems and pain: a systematic review		"Thaler, K., Kaminski, A., Chapman, A., Langley, T. and Gartlehner, G."						"BACKGROUND: Bach Flower Remedies are thought to help balance emotional state and are commonly recommended by practitioners for psychological problems and pain. We assessed whether Bach Flower Remedies (BFRs) are safe and efficacious for these indications by performing a systematic review of the literature. METHODS: We searched MEDLINE, Embase, AMED, and the Cochrane Library from inception until June 2008 and performed a hand-search of references from relevant key articles. For efficacy, we included all prospective studies with a control group. For safety, we also included retrospective, observational studies with more than 30 subjects. Two authors abstracted data and determined risk of bias using a recognised rating system of trial quality. RESULTS: Four randomised controlled trials (RCTs) and two additional retrospective, observational studies were identified and included in the review. Three RCTs of BFRs for students with examination anxiety, and one RCT of BFRs for children with attention-deficit hyperactivity disorder (ADHD) showed no overall benefit in comparison to placebo. Due to the number and quality of the studies the strength of the evidence is low or very low. We did not find any controlled prospective studies regarding the efficacy of BFRs for pain. Only four of the six studies included for safety explicitly reported adverse events. CONCLUSION: Most of the available evidence regarding the efficacy and safety of BFRs has a high risk of bias. We conclude that, based on the reported adverse events in these six trials, BFRs are probably safe. Few controlled prospective trials of BFRs for psychological problems and pain exist. Our analysis of the four controlled trials of BFRs for examination anxiety and ADHD indicates that there is no evidence of benefit compared with a placebo intervention."							811
